Index,dt,customer_type,trigger_type,n_triggered
161660,03/01/23,3,link,3456
161662,03/01/23,2,link,5096
161665,03/01/23,1,link,5340
162138,04/01/23,0,link,6162
162140,04/01/23,3,link,3250
162142,04/01/23,2,link,4952
162145,04/01/23,1,link,5379
162618,05/01/23,0,link,6636
162620,05/01/23,3,link,3532
162622,05/01/23,2,link,5032
162625,05/01/23,1,link,5480
163098,06/01/23,0,link,7300
163100,06/01/23,3,link,3898
163102,06/01/23,2,link,5253
163105,06/01/23,1,link,6043
163578,07/01/23,0,link,8015
163580,07/01/23,3,link,3778
163582,07/01/23,2,link,5281
163585,07/01/23,1,link,6572
164058,08/01/23,0,link,7324
164060,08/01/23,3,link,3546
164062,08/01/23,2,link,5321
164065,08/01/23,1,link,6917
164538,09/01/23,0,link,7715
164540,09/01/23,3,link,3605
164542,09/01/23,2,link,5190
164545,09/01/23,1,link,6695
165018,10/01/23,0,link,8021
165020,10/01/23,3,link,3907
165022,10/01/23,2,link,5330
165025,10/01/23,1,link,7214
165498,11/01/23,0,link,7665
165500,11/01/23,3,link,3897
165502,11/01/23,2,link,4993
165505,11/01/23,1,link,7399
165978,12/01/23,0,link,6946
165980,12/01/23,3,link,3748
165982,12/01/23,2,link,4984
165985,12/01/23,1,link,6492
166458,13/01/23,0,link,7441
166460,13/01/23,3,link,3789
166462,13/01/23,2,link,4999
166465,13/01/23,1,link,5900
166938,14/01/23,0,link,8165
166940,14/01/23,3,link,3780
166942,14/01/23,2,link,5301
166945,14/01/23,1,link,6831
167418,15/01/23,0,link,8808
167420,15/01/23,3,link,3819
167422,15/01/23,2,link,5561
167425,15/01/23,1,link,8279
167898,16/01/23,0,link,8496
167900,16/01/23,3,link,3993
167902,16/01/23,2,link,4885
167905,16/01/23,1,link,7486
168378,17/01/23,0,link,7689
168380,17/01/23,3,link,3788
168382,17/01/23,2,link,4983
168385,17/01/23,1,link,6667
168858,18/01/23,0,link,7130
168860,18/01/23,3,link,3560
168862,18/01/23,2,link,5263
168865,18/01/23,1,link,6137
169338,19/01/23,0,link,6942
169340,19/01/23,3,link,3675
169342,19/01/23,2,link,5390
169345,19/01/23,1,link,6016
169818,20/01/23,0,link,6989
169820,20/01/23,3,link,3722
169822,20/01/23,2,link,5337
169825,20/01/23,1,link,5581
170298,21/01/23,0,link,7960
170300,21/01/23,3,link,3863
170302,21/01/23,2,link,5259
170305,21/01/23,1,link,6738
170778,22/01/23,0,link,7931
170780,22/01/23,3,link,3738
170782,22/01/23,2,link,5002
170785,22/01/23,1,link,7570
171258,23/01/23,0,link,7465
171260,23/01/23,3,link,3617
171262,23/01/23,2,link,5224
171265,23/01/23,1,link,6330
171738,24/01/23,0,link,7897
171740,24/01/23,3,link,3980
171742,24/01/23,2,link,5260
171745,24/01/23,1,link,7449
172218,25/01/23,0,link,7796
172220,25/01/23,3,link,3928
172222,25/01/23,2,link,5170
172225,25/01/23,1,link,7184
172698,26/01/23,0,link,7792
172700,26/01/23,3,link,3919
172702,26/01/23,2,link,5334
172705,26/01/23,1,link,6232
173178,27/01/23,0,link,8178
173180,27/01/23,3,link,3864
173182,27/01/23,2,link,5924
173185,27/01/23,1,link,6827
173658,28/01/23,0,link,7941
173660,28/01/23,3,link,3954
173662,28/01/23,2,link,5626
173665,28/01/23,1,link,7841
174138,29/01/23,0,link,7255
174140,29/01/23,3,link,3622
174142,29/01/23,2,link,5213
174145,29/01/23,1,link,6853
174618,30/01/23,0,link,6901
174620,30/01/23,3,link,3806
174622,30/01/23,2,link,5623
174625,30/01/23,1,link,6048
175098,31/01/23,0,link,7785
175100,31/01/23,3,link,3915
175102,31/01/23,2,link,6486
175105,31/01/23,1,link,6310
175578,01/02/23,0,link,8079
175580,01/02/23,3,link,4396
175582,01/02/23,2,link,6124
175585,01/02/23,1,link,7023
176058,02/02/23,0,link,8382
176060,02/02/23,3,link,4268
176062,02/02/23,2,link,6034
176065,02/02/23,1,link,7610
176538,03/02/23,0,link,7892
176540,03/02/23,3,link,4009
176542,03/02/23,2,link,6320
176545,03/02/23,1,link,6968
177018,04/02/23,0,link,8894
177020,04/02/23,3,link,4312
177022,04/02/23,2,link,5902
177025,04/02/23,1,link,9073
177498,05/02/23,0,link,7977
177500,05/02/23,3,link,3946
177502,05/02/23,2,link,5241
177505,05/02/23,1,link,8068
177978,06/02/23,0,link,7369
177980,06/02/23,3,link,3774
177982,06/02/23,2,link,4830
177985,06/02/23,1,link,6574
178458,07/02/23,0,link,8043
178460,07/02/23,3,link,3796
178462,07/02/23,2,link,5384
178465,07/02/23,1,link,6989
178938,08/02/23,0,link,6981
178940,08/02/23,3,link,3824
178942,08/02/23,2,link,5243
178945,08/02/23,1,link,6040
179418,09/02/23,0,link,6796
179420,09/02/23,3,link,3665
179422,09/02/23,2,link,5249
179425,09/02/23,1,link,6143
179898,10/02/23,0,link,6976
179900,10/02/23,3,link,3820
179902,10/02/23,2,link,4998
179905,10/02/23,1,link,5661
180378,11/02/23,0,link,7586
180380,11/02/23,3,link,4036
180382,11/02/23,2,link,5505
180385,11/02/23,1,link,5724
180858,12/02/23,0,link,7211
180860,12/02/23,3,link,3726
180862,12/02/23,2,link,4744
180865,12/02/23,1,link,6136
181338,13/02/23,0,link,7175
181340,13/02/23,3,link,3675
181342,13/02/23,2,link,4506
181345,13/02/23,1,link,6944
181818,14/02/23,0,link,7644
181820,14/02/23,3,link,3537
181822,14/02/23,2,link,4735
181825,14/02/23,1,link,6596
182298,15/02/23,0,link,6802
182300,15/02/23,3,link,3649
182302,15/02/23,2,link,4841
182305,15/02/23,1,link,6120
182778,16/02/23,0,link,6459
182780,16/02/23,3,link,3415
182782,16/02/23,2,link,4798
182785,16/02/23,1,link,5264
183258,17/02/23,0,link,6897
183260,17/02/23,3,link,3686
183262,17/02/23,2,link,5589
183265,17/02/23,1,link,5787
183738,18/02/23,0,link,8091
183740,18/02/23,3,link,4079
183742,18/02/23,2,link,5312
183745,18/02/23,1,link,6997
184218,19/02/23,0,link,7213
184220,19/02/23,3,link,3473
184222,19/02/23,2,link,4987
184225,19/02/23,1,link,7418
184698,20/02/23,0,link,6912
184700,20/02/23,3,link,3560
184702,20/02/23,2,link,4729
184705,20/02/23,1,link,6053
185178,21/02/23,0,link,6701
185180,21/02/23,3,link,3446
185182,21/02/23,2,link,4723
185185,21/02/23,1,link,5793
185658,22/02/23,0,link,7343
185660,22/02/23,3,link,3929
185662,22/02/23,2,link,5125
185665,22/02/23,1,link,5769
186138,23/02/23,0,link,6775
186140,23/02/23,3,link,3639
186142,23/02/23,2,link,5155
186145,23/02/23,1,link,5854
186618,24/02/23,0,link,6448
186620,24/02/23,3,link,3728
186622,24/02/23,2,link,5412
186625,24/02/23,1,link,5677
187098,25/02/23,0,link,6876
187100,25/02/23,3,link,3892
187102,25/02/23,2,link,5400
187105,25/02/23,1,link,6005
187578,26/02/23,0,link,6925
187580,26/02/23,3,link,3549
187582,26/02/23,2,link,4960
187585,26/02/23,1,link,6482
188058,27/02/23,0,link,6757
188060,27/02/23,3,link,3477
188062,27/02/23,2,link,4758
188065,27/02/23,1,link,5960
188538,28/02/23,0,link,6883
188540,28/02/23,3,link,3592
188542,28/02/23,2,link,5116
188545,28/02/23,1,link,5965
189018,01/03/23,0,link,7093
189020,01/03/23,3,link,3810
189022,01/03/23,2,link,5037
189025,01/03/23,1,link,6017
189498,02/03/23,0,link,6394
189500,02/03/23,3,link,3457
189502,02/03/23,2,link,4772
189505,02/03/23,1,link,5643
189978,03/03/23,0,link,7094
189980,03/03/23,3,link,3763
189982,03/03/23,2,link,5240
189985,03/03/23,1,link,5417
190458,04/03/23,0,link,6712
190460,04/03/23,3,link,3652
190462,04/03/23,2,link,5032
190465,04/03/23,1,link,5778
190938,05/03/23,0,link,6770
190940,05/03/23,3,link,3459
190942,05/03/23,2,link,4831
190945,05/03/23,1,link,5967
191418,06/03/23,0,link,6560
191420,06/03/23,3,link,3614
191422,06/03/23,2,link,4679
191425,06/03/23,1,link,5827
191898,07/03/23,0,link,6334
191900,07/03/23,3,link,3739
191902,07/03/23,2,link,4989
191905,07/03/23,1,link,5805
192378,08/03/23,0,link,7503
192380,08/03/23,3,link,4056
192382,08/03/23,2,link,5107
192385,08/03/23,1,link,6471
192858,09/03/23,0,link,7374
192860,09/03/23,3,link,3846
192862,09/03/23,2,link,4846
192865,09/03/23,1,link,6427
193338,10/03/23,0,link,6682
193340,10/03/23,3,link,3874
193342,10/03/23,2,link,5239
193345,10/03/23,1,link,6238
193818,11/03/23,0,link,7210
193820,11/03/23,3,link,3974
193822,11/03/23,2,link,5314
193825,11/03/23,1,link,6562
194298,12/03/23,0,link,0
194300,12/03/23,3,link,0
194302,12/03/23,2,link,0
194305,12/03/23,1,link,0
194758,13/03/23,0,link,7505
194760,13/03/23,3,link,3556
194762,13/03/23,2,link,4821
194765,13/03/23,1,link,6667
195238,14/03/23,0,link,7931
195240,14/03/23,3,link,4055
195242,14/03/23,2,link,5253
195245,14/03/23,1,link,6902
195718,15/03/23,0,link,8420
195720,15/03/23,3,link,4209
195722,15/03/23,2,link,5041
195725,15/03/23,1,link,7552
196198,16/03/23,0,link,7611
196200,16/03/23,3,link,3964
196202,16/03/23,2,link,5103
196205,16/03/23,1,link,7143
196678,17/03/23,0,link,6982
196680,17/03/23,3,link,3346
196682,17/03/23,2,link,4876
196685,17/03/23,1,link,5856
197158,18/03/23,0,link,7575
197160,18/03/23,3,link,3519
197162,18/03/23,2,link,5296
197165,18/03/23,1,link,5628
197638,19/03/23,0,link,8026
197640,19/03/23,3,link,3886
197642,19/03/23,2,link,5365
197645,19/03/23,1,link,6030
198118,20/03/23,0,link,7834
198120,20/03/23,3,link,4002
198122,20/03/23,2,link,5114
198125,20/03/23,1,link,7011
198598,21/03/23,0,link,7828
198600,21/03/23,3,link,3737
198602,21/03/23,2,link,5014
198605,21/03/23,1,link,6684
199078,22/03/23,0,link,6872
199080,22/03/23,3,link,3590
199082,22/03/23,2,link,4794
199085,22/03/23,1,link,6236
199558,23/03/23,0,link,6730
199560,23/03/23,3,link,3476
199562,23/03/23,2,link,4637
199565,23/03/23,1,link,5824
200038,24/03/23,0,link,6496
200040,24/03/23,3,link,3628
200042,24/03/23,2,link,4735
200045,24/03/23,1,link,5590
200518,25/03/23,0,link,6332
200520,25/03/23,3,link,3620
200522,25/03/23,2,link,4967
200525,25/03/23,1,link,5352
200998,26/03/23,0,link,6102
201000,26/03/23,3,link,3231
201002,26/03/23,2,link,4844
201005,26/03/23,1,link,5534
201478,27/03/23,0,link,6033
201480,27/03/23,3,link,3402
201482,27/03/23,2,link,4826
201485,27/03/23,1,link,5059
201958,28/03/23,0,link,6691
201960,28/03/23,3,link,3455
201962,28/03/23,2,link,5095
201965,28/03/23,1,link,5161
202438,29/03/23,0,link,6624
202440,29/03/23,3,link,3865
202442,29/03/23,2,link,4973
202445,29/03/23,1,link,5475
202918,30/03/23,0,link,6690
202920,30/03/23,3,link,3836
202922,30/03/23,2,link,4861
202925,30/03/23,1,link,5856
203398,31/03/23,0,link,6817
203400,31/03/23,3,link,3458
203402,31/03/23,2,link,4563
203405,31/03/23,1,link,5834
203878,01/04/23,0,link,6407
203880,01/04/23,3,link,3206
203882,01/04/23,2,link,4612
203885,01/04/23,1,link,5651
204358,02/04/23,0,link,6251
204360,02/04/23,3,link,3357
204362,02/04/23,2,link,4614
204365,02/04/23,1,link,5341
204838,03/04/23,0,link,6565
204840,03/04/23,3,link,3469
204842,03/04/23,2,link,4307
204845,03/04/23,1,link,5744
205318,04/04/23,0,link,5862
205320,04/04/23,3,link,3114
205322,04/04/23,2,link,4762
205325,04/04/23,1,link,5395
205798,05/04/23,0,link,6473
205800,05/04/23,3,link,3410
205802,05/04/23,2,link,4670
205805,05/04/23,1,link,5925
206278,06/04/23,0,link,6332
206280,06/04/23,3,link,3093
206282,06/04/23,2,link,4783
206285,06/04/23,1,link,6368
206758,07/04/23,0,link,6576
206760,07/04/23,3,link,3164
206762,07/04/23,2,link,4474
206765,07/04/23,1,link,5835
207238,08/04/23,0,link,6370
207240,08/04/23,3,link,3247
207242,08/04/23,2,link,4364
207245,08/04/23,1,link,5699
207718,09/04/23,0,link,6594
207720,09/04/23,3,link,3093
207722,09/04/23,2,link,4116
207725,09/04/23,1,link,6036
208198,10/04/23,0,link,6241
208200,10/04/23,3,link,3071
208202,10/04/23,2,link,3922
208205,10/04/23,1,link,5933
208678,11/04/23,0,link,6456
208680,11/04/23,3,link,3146
208682,11/04/23,2,link,4505
208685,11/04/23,1,link,5716
209158,12/04/23,0,link,6344
209160,12/04/23,3,link,3296
209162,12/04/23,2,link,4385
209165,12/04/23,1,link,5445
209638,13/04/23,0,link,6046
209640,13/04/23,3,link,3151
209642,13/04/23,2,link,4959
209645,13/04/23,1,link,5570
210118,14/04/23,0,link,5916
210120,14/04/23,3,link,3120
210122,14/04/23,2,link,4801
210125,14/04/23,1,link,5663
210598,15/04/23,0,link,5831
210600,15/04/23,3,link,3278
210602,15/04/23,2,link,4588
210605,15/04/23,1,link,5479
211078,16/04/23,0,link,5888
211080,16/04/23,3,link,3246
211082,16/04/23,2,link,4494
211085,16/04/23,1,link,5664
211558,17/04/23,0,link,5905
211560,17/04/23,3,link,3006
211562,17/04/23,2,link,4471
211565,17/04/23,1,link,5466
212038,18/04/23,0,link,6920
212040,18/04/23,3,link,3416
212042,18/04/23,2,link,5020
212045,18/04/23,1,link,5494
212518,19/04/23,0,link,6437
212520,19/04/23,3,link,3352
212522,19/04/23,2,link,4729
212525,19/04/23,1,link,5186
212998,20/04/23,0,link,5781
213000,20/04/23,3,link,3108
213002,20/04/23,2,link,4527
213005,20/04/23,1,link,5166
213478,21/04/23,0,link,6452
213480,21/04/23,3,link,3417
213482,21/04/23,2,link,4321
213485,21/04/23,1,link,5598
213958,22/04/23,0,link,6250
213960,22/04/23,3,link,3076
213962,22/04/23,2,link,4314
213965,22/04/23,1,link,5743
214438,23/04/23,0,link,5645
214440,23/04/23,3,link,2980
214442,23/04/23,2,link,4672
214445,23/04/23,1,link,5407
214918,24/04/23,0,link,6513
214920,24/04/23,3,link,3292
214922,24/04/23,2,link,4299
214925,24/04/23,1,link,5098
215398,25/04/23,0,link,6807
215400,25/04/23,3,link,3431
215402,25/04/23,2,link,4710
215405,25/04/23,1,link,5534
215878,26/04/23,0,link,6779
215880,26/04/23,3,link,3619
215882,26/04/23,2,link,4660
215885,26/04/23,1,link,5290
216358,27/04/23,0,link,6179
216360,27/04/23,3,link,3613
216362,27/04/23,2,link,4505
216365,27/04/23,1,link,5582
216838,28/04/23,0,link,6324
216840,28/04/23,3,link,3290
216842,28/04/23,2,link,4277
216845,28/04/23,1,link,5283
217318,29/04/23,0,link,5904
217320,29/04/23,3,link,3214
217322,29/04/23,2,link,4230
217325,29/04/23,1,link,5307
217798,30/04/23,0,link,5566
217800,30/04/23,3,link,2883
217802,30/04/23,2,link,4261
217805,30/04/23,1,link,5663
218278,01/05/23,0,link,6351
218280,01/05/23,3,link,3208
218282,01/05/23,2,link,4597
218285,01/05/23,1,link,5346
218758,02/05/23,0,link,6428
218760,02/05/23,3,link,3637
218762,02/05/23,2,link,4901
218765,02/05/23,1,link,5301
219238,03/05/23,0,link,6652
219240,03/05/23,3,link,3675
219242,03/05/23,2,link,4733
219245,03/05/23,1,link,5703
219718,04/05/23,0,link,6792
219720,04/05/23,3,link,3604
219722,04/05/23,2,link,4340
219725,04/05/23,1,link,5643
220198,05/05/23,0,link,6317
220200,05/05/23,3,link,3224
220202,05/05/23,2,link,4453
220205,05/05/23,1,link,5406
220678,06/05/23,0,link,5764
220680,06/05/23,3,link,3152
220682,06/05/23,2,link,4663
220685,06/05/23,1,link,5221
221158,07/05/23,0,link,5424
221160,07/05/23,3,link,3003
221162,07/05/23,2,link,4512
221165,07/05/23,1,link,5184
221638,08/05/23,0,link,6129
221640,08/05/23,3,link,3008
221642,08/05/23,2,link,4529
221645,08/05/23,1,link,5503
222118,09/05/23,0,link,6525
222120,09/05/23,3,link,3060
222122,09/05/23,2,link,4265
222125,09/05/23,1,link,5943
222598,10/05/23,0,link,6454
222600,10/05/23,3,link,3147
222602,10/05/23,2,link,4486
222605,10/05/23,1,link,5425
223078,11/05/23,0,link,6268
223080,11/05/23,3,link,3218
223082,11/05/23,2,link,4557
223085,11/05/23,1,link,5582
223558,12/05/23,0,link,6625
223560,12/05/23,3,link,3390
223562,12/05/23,2,link,4834
223565,12/05/23,1,link,5841
224038,13/05/23,0,link,6601
224040,13/05/23,3,link,3296
224042,13/05/23,2,link,4507
224045,13/05/23,1,link,6300
224518,14/05/23,0,link,6024
224520,14/05/23,3,link,2992
224522,14/05/23,2,link,4321
224525,14/05/23,1,link,6011
224998,15/05/23,0,link,6137
225000,15/05/23,3,link,2961
225002,15/05/23,2,link,4202
225005,15/05/23,1,link,5600
225478,16/05/23,0,link,6562
225480,16/05/23,3,link,3091
225482,16/05/23,2,link,4597
225485,16/05/23,1,link,5464
225958,17/05/23,0,link,6169
225960,17/05/23,3,link,3107
225962,17/05/23,2,link,4453
225965,17/05/23,1,link,5844
226438,18/05/23,0,link,6093
226440,18/05/23,3,link,3380
226442,18/05/23,2,link,4448
226445,18/05/23,1,link,5279
226918,19/05/23,0,link,6448
226920,19/05/23,3,link,3286
226922,19/05/23,2,link,4593
226925,19/05/23,1,link,5325
227398,20/05/23,0,link,6090
227400,20/05/23,3,link,3253
227402,20/05/23,2,link,4401
227405,20/05/23,1,link,5667
227878,21/05/23,0,link,5977
227880,21/05/23,3,link,3046
227882,21/05/23,2,link,4108
227885,21/05/23,1,link,5586
228358,22/05/23,0,link,5902
228360,22/05/23,3,link,2968
228362,22/05/23,2,link,4393
228365,22/05/23,1,link,5498
228838,23/05/23,0,link,6296
228840,23/05/23,3,link,3101
228842,23/05/23,2,link,4775
228845,23/05/23,1,link,5616
229318,24/05/23,0,link,6150
229320,24/05/23,3,link,3390
229322,24/05/23,2,link,4912
229325,24/05/23,1,link,5305
229798,25/05/23,0,link,6420
229800,25/05/23,3,link,3069
229802,25/05/23,2,link,4689
229805,25/05/23,1,link,5692
230278,26/05/23,0,link,6014
230280,26/05/23,3,link,3202
230282,26/05/23,2,link,4268
230285,26/05/23,1,link,5654
230758,27/05/23,0,link,6080
230760,27/05/23,3,link,2995
230762,27/05/23,2,link,4280
230765,27/05/23,1,link,5711
231238,28/05/23,0,link,5791
231240,28/05/23,3,link,2953
231242,28/05/23,2,link,4311
231245,28/05/23,1,link,5563
231718,29/05/23,0,link,5974
231720,29/05/23,3,link,2822
231722,29/05/23,2,link,4209
231725,29/05/23,1,link,5567
232198,30/05/23,0,link,6532
232200,30/05/23,3,link,3363
232202,30/05/23,2,link,4503
232205,30/05/23,1,link,5854
232678,31/05/23,0,link,7133
232680,31/05/23,3,link,3759
232682,31/05/23,2,link,5719
232685,31/05/23,1,link,5612
233158,01/06/23,0,link,7086
233160,01/06/23,3,link,3800
233162,01/06/23,2,link,6076
233165,01/06/23,1,link,5613
233638,02/06/23,0,link,6513
233640,02/06/23,3,link,3800
233642,02/06/23,2,link,6176
233645,02/06/23,1,link,5830
234118,03/06/23,0,link,6933
234120,03/06/23,3,link,3849
234122,03/06/23,2,link,5954
234125,03/06/23,1,link,6371
234598,04/06/23,0,link,6642
234600,04/06/23,3,link,3314
234602,04/06/23,2,link,5614
234605,04/06/23,1,link,5618
235078,05/06/23,0,link,6063
235080,05/06/23,3,link,3030
235082,05/06/23,2,link,4530
235085,05/06/23,1,link,5481
235558,06/06/23,0,link,6551
235560,06/06/23,3,link,3187
235562,06/06/23,2,link,5320
235565,06/06/23,1,link,5941
236038,07/06/23,0,link,6191
236040,07/06/23,3,link,3387
236042,07/06/23,2,link,4812
236045,07/06/23,1,link,5656
236518,08/06/23,0,link,6351
236520,08/06/23,3,link,3104
